flight_date,flight_status,dep_iata,dep_icao,dep_airport,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_iata,arr_icao,arr_airport,arr_scheduled,arr_estimated,arr_actual,arr_delay,airline_name,flight_number,flight_iata,flight_icao,collected_at
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,2025-10-27T08:35:00+00:00,26.0,MAD,LEMD,Barajas,2025-10-27T10:50:00+00:00,2025-10-27T10:21:00+00:00,,,Turkish Airlines,1857,TK1857,THY1857,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,,10.0,VIE,LOWW,Vienna International,2025-10-27T08:25:00+00:00,,,,IndiGo,4107,6E4107,IGO4107,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,,10.0,VIE,LOWW,Vienna International,2025-10-27T08:25:00+00:00,,,,AZAL Azerbaijan Airlines,6883,J26883,AHY6883,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,,10.0,VIE,LOWW,Vienna International,2025-10-27T08:25:00+00:00,,,,Miat - Mongolian Airlines,1139,OM1139,MGL1139,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,,10.0,VIE,LOWW,Vienna International,2025-10-27T08:25:00+00:00,,,,Thai Airways International,9050,TG9050,THA9050,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:10:00+00:00,2025-10-27T08:10:00+00:00,,10.0,VIE,LOWW,Vienna International,2025-10-27T08:25:00+00:00,,,,Turkish Airlines,1883,TK1883,THY1883,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:15:00+00:00,2025-10-27T08:15:00+00:00,2025-10-27T08:39:00+00:00,24.0,LHR,EGLL,Heathrow,2025-10-27T09:45:00+00:00,2025-10-27T09:21:00+00:00,,,American Airlines,6612,AA6612,AAL6612,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:15:00+00:00,2025-10-27T08:15:00+00:00,2025-10-27T08:39:00+00:00,24.0,LHR,EGLL,Heathrow,2025-10-27T09:45:00+00:00,2025-10-27T09:21:00+00:00,,,British Airways,681,BA681,BAW681,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:15:00+00:00,2025-10-27T08:15:00+00:00,2025-10-27T08:33:00+00:00,18.0,HAM,EDDH,Hamburg Airport,2025-10-27T09:35:00+00:00,2025-10-27T09:17:00+00:00,,,Malaysia Airlines,4319,MH4319,MAS4319,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:15:00+00:00,2025-10-27T08:15:00+00:00,2025-10-27T08:33:00+00:00,18.0,HAM,EDDH,Hamburg Airport,2025-10-27T09:35:00+00:00,2025-10-27T09:17:00+00:00,,,Thai Airways International,9066,TG9066,THA9066,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:15:00+00:00,2025-10-27T08:15:00+00:00,2025-10-27T08:33:00+00:00,18.0,HAM,EDDH,Hamburg Airport,2025-10-27T09:35:00+00:00,2025-10-27T09:17:00+00:00,,,Turkish Airlines,1661,TK1661,THY1661,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:15:00+00:00,2025-10-27T08:15:00+00:00,2025-10-27T08:41:00+00:00,26.0,STR,EDDS,Stuttgart Echterdingen,2025-10-27T09:20:00+00:00,2025-10-27T09:14:00+00:00,,,Malaysia Airlines,4321,MH4321,MAS4321,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:15:00+00:00,2025-10-27T08:15:00+00:00,2025-10-27T08:41:00+00:00,26.0,STR,EDDS,Stuttgart Echterdingen,2025-10-27T09:20:00+00:00,2025-10-27T09:14:00+00:00,,,Turkish Airlines,1701,TK1701,THY1701,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:15:00+00:00,2025-10-27T08:15:00+00:00,2025-10-27T08:52:00+00:00,37.0,LYS,LFLL,St-Exupéry,2025-10-27T09:35:00+00:00,2025-10-27T09:40:00+00:00,,5.0,IndiGo,4173,6E4173,IGO4173,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:15:00+00:00,2025-10-27T08:15:00+00:00,2025-10-27T08:52:00+00:00,37.0,LYS,LFLL,St-Exupéry,2025-10-27T09:35:00+00:00,2025-10-27T09:40:00+00:00,,5.0,Malaysia Airlines,4335,MH4335,MAS4335,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:15:00+00:00,2025-10-27T08:15:00+00:00,2025-10-27T08:52:00+00:00,37.0,LYS,LFLL,St-Exupéry,2025-10-27T09:35:00+00:00,2025-10-27T09:40:00+00:00,,5.0,Thai Airways International,9100,TG9100,THA9100,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:15:00+00:00,2025-10-27T08:15:00+00:00,2025-10-27T08:52:00+00:00,37.0,LYS,LFLL,St-Exupéry,2025-10-27T09:35:00+00:00,2025-10-27T09:40:00+00:00,,5.0,Turkish Airlines,1807,TK1807,THY1807,2025-10-27 14:04:59
2025-10-27,active,IST,LTFM,Istanbul Airport,2025-10-27T08:15:00+00:00,2025-10-27T08:15:00+00:00,,,MXP,LIMC,Milano Malpensa,2025-10-27T09:05:00+00:00,,,,IndiGo,4219,6E4219,IGO4219,2025-10-27 14:04:59
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:50:00+00:00,2025-10-28T01:50:00+00:00,,,SIN,WSSS,Singapore Changi,2025-10-28T17:35:00+00:00,,,,Royal Brunei Airlines,3609,BI3609,RBA3609,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:50:00+00:00,2025-10-28T01:50:00+00:00,,,SIN,WSSS,Singapore Changi,2025-10-28T17:35:00+00:00,,,,Singapore Airlines,6266,SQ6266,SIA6266,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:50:00+00:00,2025-10-28T01:50:00+00:00,,,CGN,EDDK,Cologne/bonn,2025-10-28T04:00:00+00:00,,,,MNG Airlines,600,MB600,MNB600,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:55:00+00:00,2025-10-28T01:55:00+00:00,,,DXB,OMDB,Dubai,2025-10-28T07:20:00+00:00,,,,Emirates,2215,EK2215,UAE2215,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:55:00+00:00,2025-10-28T01:55:00+00:00,,,CPT,FACT,Cape Town International,2025-10-28T11:50:00+00:00,,,,IndiGo,4327,6E4327,IGO4327,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:55:00+00:00,2025-10-28T01:55:00+00:00,,,CPT,FACT,Cape Town International,2025-10-28T11:50:00+00:00,,,,Thai Airways International,9172,TG9172,THA9172,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:55:00+00:00,2025-10-28T01:55:00+00:00,,,HKG,VHHH,Hong Kong International,2025-10-28T17:05:00+00:00,,,,Hong Kong Airlines,3670,HX3670,CRK3670,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:55:00+00:00,2025-10-28T01:55:00+00:00,,,HKG,VHHH,Hong Kong International,2025-10-28T17:05:00+00:00,,,,Air New Zealand,4850,NZ4850,ANZ4850,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:55:00+00:00,2025-10-28T01:55:00+00:00,,,MNL,RPLL,Ninoy Aquino International,2025-10-28T18:10:00+00:00,,,,Philippine Airlines,3788,PR3788,PAL3788,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:55:00+00:00,2025-10-28T01:55:00+00:00,,,HRG,HEGN,Hurghada,2025-10-28T04:45:00+00:00,,,,EgyptAir,9664,MS9664,MSR9664,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:00:00+00:00,2025-10-28T02:00:00+00:00,,40.0,TPE,RCTP,Taiwan Taoyuan International (Chiang Kai Shek International),2025-10-28T17:40:00+00:00,,,,EVA Air,3504,BR3504,EVA3504,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:00:00+00:00,2025-10-28T02:00:00+00:00,,,KUL,WMKK,Kuala Lumpur International Airport (klia),2025-10-28T17:20:00+00:00,,,,Malaysia Airlines,4270,MH4270,MAS4270,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:00:00+00:00,2025-10-28T02:00:00+00:00,,,KUL,WMKK,Kuala Lumpur International Airport (klia),2025-10-28T17:20:00+00:00,,,,Malindo Air,9200,OD9200,MXD9200,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:05:00+00:00,2025-10-28T02:05:00+00:00,,,JNB,FAOR,Oliver Reginald Tambo International (Jan Smuts International),2025-10-28T10:50:00+00:00,,,,IndiGo,4325,6E4325,IGO4325,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:05:00+00:00,2025-10-28T02:05:00+00:00,,,PEK,ZBAA,Beijing Capital International,2025-10-28T16:15:00+00:00,,,,Air China LTD,5232,CA5232,CCA5232,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:05:00+00:00,2025-10-28T02:05:00+00:00,,,GYD,UBBB,Heydar Aliyev International (Bina International),2025-10-28T06:00:00+00:00,,,,AZAL Azerbaijan Airlines,6338,J26338,AHY6338,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:05:00+00:00,2025-10-28T02:05:00+00:00,,,GYD,UBBB,Heydar Aliyev International (Bina International),2025-10-28T06:00:00+00:00,,,,EgyptAir,9302,MS9302,MSR9302,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:05:00+00:00,2025-10-28T02:05:00+00:00,,,GYD,UBBB,Heydar Aliyev International (Bina International),2025-10-28T06:00:00+00:00,,,,Pakistan International Airlines,5338,PK5338,PIA5338,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:10:00+00:00,2025-10-28T02:10:00+00:00,,40.0,KIX,RJBB,Kansai International,2025-10-28T19:05:00+00:00,,,,ANA,6646,NH6646,ANA6646,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:10:00+00:00,2025-10-28T02:10:00+00:00,,40.0,KIX,RJBB,Kansai International,2025-10-28T19:05:00+00:00,,,,Turkish Airlines,86,TK86,THY86,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:10:00+00:00,2025-10-28T02:10:00+00:00,,40.0,HKT,VTSP,Phuket International,2025-10-28T15:50:00+00:00,,,,Thai Airways International,7546,TG7546,THA7546,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:10:00+00:00,2025-10-28T02:10:00+00:00,,40.0,HKT,VTSP,Phuket International,2025-10-28T15:50:00+00:00,,,,Turkish Airlines,172,TK172,THY172,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:10:00+00:00,2025-10-28T02:10:00+00:00,,,BGW,ORBI,Baghdad International,2025-10-28T05:10:00+00:00,,,,Turkish Airlines,802,TK802,THY802,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:10:00+00:00,2025-10-28T02:10:00+00:00,,,KYA,LTAN,Konya,2025-10-28T03:35:00+00:00,,,,Air Serbia,8220,JU8220,ASL8220,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:10:00+00:00,2025-10-28T02:10:00+00:00,,,KYA,LTAN,Konya,2025-10-28T03:35:00+00:00,,,,Turkish Airlines,2042,TK2042,THY2042,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:10:00+00:00,2025-10-28T02:10:00+00:00,,,GZT,LTAJ,Gaziantep,2025-10-28T04:00:00+00:00,,,,Turkish Airlines,2240,TK2240,THY2240,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:15:00+00:00,2025-10-28T02:15:00+00:00,,,ICN,RKSI,Seoul (Incheon),2025-10-28T18:20:00+00:00,,,,Asiana Airlines,6932,OZ6932,AAR6932,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:15:00+00:00,2025-10-28T02:15:00+00:00,,,ICN,RKSI,Seoul (Incheon),2025-10-28T18:20:00+00:00,,,,Turkish Airlines,90,TK90,THY90,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:15:00+00:00,2025-10-28T02:15:00+00:00,,10.0,MEX,MMMX,Internacional Benito Juarez,2025-10-28T08:00:00+00:00,,,,Turkish Airlines,182,TK182,THY182,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:20:00+00:00,2025-10-28T02:20:00+00:00,,,CAI,HECA,Cairo International Airport,2025-10-28T04:40:00+00:00,,,,Air Serbia,8267,JU8267,ASL8267,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:20:00+00:00,2025-10-28T02:20:00+00:00,,,CAI,HECA,Cairo International Airport,2025-10-28T04:40:00+00:00,,,,LOT - Polish Airlines,4651,LO4651,LOT4651,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:20:00+00:00,2025-10-28T02:20:00+00:00,,,CAI,HECA,Cairo International Airport,2025-10-28T04:40:00+00:00,,,,EgyptAir,9290,MS9290,MSR9290,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:20:00+00:00,2025-10-28T02:20:00+00:00,,,CAI,HECA,Cairo International Airport,2025-10-28T04:40:00+00:00,,,,Turkish Airlines,692,TK692,THY692,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:20:00+00:00,2025-10-28T02:20:00+00:00,,,SSH,HESH,Sharm el-Sheikh International Airport,2025-10-28T05:00:00+00:00,,,,EgyptAir,9661,MS9661,MSR9661,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:20:00+00:00,2025-10-28T02:20:00+00:00,,,SSH,HESH,Sharm el-Sheikh International Airport,2025-10-28T05:00:00+00:00,,,,Turkish Airlines,698,TK698,THY698,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:20:00+00:00,2025-10-28T02:20:00+00:00,,,AMM,OJAI,Queen Alia International,2025-10-28T04:40:00+00:00,,,,Royal Air Maroc,9426,AT9426,RAM9426,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:20:00+00:00,2025-10-28T02:20:00+00:00,,,AMM,OJAI,Queen Alia International,2025-10-28T04:40:00+00:00,,,,Air Serbia,8261,JU8261,ASL8261,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:20:00+00:00,2025-10-28T02:20:00+00:00,,,AMM,OJAI,Queen Alia International,2025-10-28T04:40:00+00:00,,,,LOT - Polish Airlines,4657,LO4657,LOT4657,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:20:00+00:00,2025-10-28T02:20:00+00:00,,,AMM,OJAI,Queen Alia International,2025-10-28T04:40:00+00:00,,,,Royal Jordanian,3704,RJ3704,RJA3704,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:20:00+00:00,2025-10-28T02:20:00+00:00,,,AMM,OJAI,Queen Alia International,2025-10-28T04:40:00+00:00,,,,Turkish Airlines,814,TK814,THY814,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:20:00+00:00,2025-10-28T02:20:00+00:00,,,HKG,VHHH,Hong Kong International,2025-10-28T21:15:00+00:00,,,,Turkish Airlines,6272,TK6272,THY6272,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:25:00+00:00,2025-10-28T02:25:00+00:00,,,CGK,WIII,Soekarno-Hatta International,2025-10-28T18:00:00+00:00,,,,Garuda Indonesia,9095,GA9095,GIA9095,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:25:00+00:00,2025-10-28T02:25:00+00:00,,,CGK,WIII,Soekarno-Hatta International,2025-10-28T18:00:00+00:00,,,,Turkish Airlines,56,TK56,THY56,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:25:00+00:00,2025-10-28T02:25:00+00:00,,,HAN,VVNB,Noibai International,2025-10-28T15:25:00+00:00,,,,Vietnam Airlines,3084,VN3084,HVN3084,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:25:00+00:00,2025-10-28T02:25:00+00:00,,,HAN,VVNB,Noibai International,2025-10-28T15:25:00+00:00,,,,Turkish Airlines,164,TK164,THY164,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:25:00+00:00,2025-10-28T02:25:00+00:00,,,DPS,WADD,Ngurah Rai International,2025-10-28T20:00:00+00:00,,,,Turkish Airlines,310,TK310,THY310,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:30:00+00:00,2025-10-28T02:30:00+00:00,,40.0,HND,RJTT,Haneda Airport,2025-10-28T19:45:00+00:00,,,,EgyptAir,9362,MS9362,MSR9362,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:30:00+00:00,2025-10-28T02:30:00+00:00,,40.0,HND,RJTT,Haneda Airport,2025-10-28T19:45:00+00:00,,,,ANA,6636,NH6636,ANA6636,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:30:00+00:00,2025-10-28T02:30:00+00:00,,40.0,HND,RJTT,Haneda Airport,2025-10-28T19:45:00+00:00,,,,Turkish Airlines,198,TK198,THY198,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:30:00+00:00,2025-10-28T02:30:00+00:00,,,VKO,UUWW,Vnukovo,2025-10-28T06:25:00+00:00,,,,Turkish Airlines,419,TK419,THY419,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:35:00+00:00,2025-10-28T02:35:00+00:00,,,SGN,VVTS,Tan Son Nhat International,2025-10-28T16:30:00+00:00,,,,Vietnam Airlines,3082,VN3082,HVN3082,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:35:00+00:00,2025-10-28T02:35:00+00:00,,,SGN,VVTS,Tan Son Nhat International,2025-10-28T16:30:00+00:00,,,,Turkish Airlines,162,TK162,THY162,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:35:00+00:00,2025-10-28T02:35:00+00:00,,,EBL,ORER,Erbil International (irbil Northwest),2025-10-28T05:10:00+00:00,,,,Turkish Airlines,804,TK804,THY804,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:35:00+00:00,2025-10-28T02:35:00+00:00,,,MLE,VRMM,Malé International Airport,2025-10-28T12:35:00+00:00,,,,Turkish Airlines,734,TK734,THY734,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:50:00+00:00,2025-10-28T02:50:00+00:00,,,CMB,VCBI,Bandaranaike International,2025-10-28T13:20:00+00:00,,,,Turkish Airlines,732,TK732,THY732,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T02:50:00+00:00,2025-10-28T02:50:00+00:00,,,IKA,OIIE,,2025-10-28T06:40:00+00:00,,,,Turkish Airlines,870,TK870,THY870,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T00:05:00+00:00,2025-10-28T00:05:00+00:00,,,KBL,OAKB,Khwaja Rawash,2025-10-28T06:30:00+00:00,,,,Ariana Afghan Airlines,712,FG712,AFG712,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T00:10:00+00:00,2025-10-28T00:10:00+00:00,,,DWC,OMDW,,2025-10-28T05:35:00+00:00,,,,Turkish Airlines,6546,TK6546,THY6546,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T00:15:00+00:00,2025-10-28T00:15:00+00:00,,,OTP,LROP,Henri Coanda International,2025-10-28T00:30:00+00:00,,,,TAROM,266,RO266,ROT266,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T00:55:00+00:00,2025-10-28T00:55:00+00:00,,,KBL,OAKB,Khwaja Rawash,2025-10-28T07:15:00+00:00,,,,Turkish Airlines,706,TK706,THY706,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:05:00+00:00,2025-10-28T01:05:00+00:00,,,LHE,OPLA,Alama Iqbal International,2025-10-28T08:40:00+00:00,,,,Turkish Airlines,744,TK744,THY744,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:10:00+00:00,2025-10-28T01:10:00+00:00,,,AUH,OMAA,Abu Dhabi International,2025-10-28T06:35:00+00:00,,,,Turkish Airlines,866,TK866,THY866,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:20:00+00:00,2025-10-28T01:20:00+00:00,,,HSA,UAIT,Hazret Sultan International Airport,2025-10-28T08:00:00+00:00,,,,Turkish Airlines,256,TK256,THY256,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:20:00+00:00,2025-10-28T01:20:00+00:00,,,ALA,UAAA,Almaty,2025-10-28T08:50:00+00:00,,,,Turkish Airlines,352,TK352,THY352,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:20:00+00:00,2025-10-28T01:20:00+00:00,,,NQZ,UACC,Nursultan Nazarbayev International Airport,2025-10-28T08:35:00+00:00,,,,Turkish Airlines,356,TK356,THY356,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:20:00+00:00,2025-10-28T01:20:00+00:00,,,VKO,UUWW,Vnukovo,2025-10-28T05:15:00+00:00,,,,Turkish Airlines,407,TK407,THY407,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:20:00+00:00,2025-10-28T01:20:00+00:00,,,ACC,DGAA,Kotoka,2025-10-28T05:50:00+00:00,,,,Turkish Airlines,649,TK649,THY649,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:20:00+00:00,2025-10-28T01:20:00+00:00,,,KTM,VNKT,Tribhuvan International,2025-10-28T11:10:00+00:00,,,,Turkish Airlines,726,TK726,THY726,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:20:00+00:00,2025-10-28T01:20:00+00:00,,,ISB,OPIS,Islamabad International,2025-10-28T08:50:00+00:00,,,,Turkish Airlines,750,TK750,THY750,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:20:00+00:00,2025-10-28T01:20:00+00:00,,,MCT,OOMS,Seeb,2025-10-28T07:10:00+00:00,,,,Turkish Airlines,860,TK860,THY860,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:25:00+00:00,2025-10-28T01:25:00+00:00,,,FEG,UZFF,Fergana,2025-10-28T08:30:00+00:00,,,,Turkish Airlines,260,TK260,THY260,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:25:00+00:00,2025-10-28T01:25:00+00:00,,,HBE,HEBA,Borg el Arab,2025-10-28T03:40:00+00:00,,,,Turkish Airlines,696,TK696,THY696,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:30:00+00:00,2025-10-28T01:30:00+00:00,,,JED,OEJN,King Abdulaziz International,2025-10-28T05:10:00+00:00,,,,Turkish Airlines,96,TK96,THY96,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:30:00+00:00,2025-10-28T01:30:00+00:00,,,MED,OEMA,Mohammad Bin Abdulaziz,2025-10-28T04:50:00+00:00,,,,Turkish Airlines,98,TK98,THY98,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:30:00+00:00,2025-10-28T01:30:00+00:00,,,BHK,UZSB,Bukhara,2025-10-28T07:45:00+00:00,,,,Turkish Airlines,266,TK266,THY266,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:30:00+00:00,2025-10-28T01:30:00+00:00,,,BSZ,UCFM,,2025-10-28T09:45:00+00:00,,,,Turkish Airlines,344,TK344,THY344,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:30:00+00:00,2025-10-28T01:30:00+00:00,,,KZN,UWKD,Kazan,2025-10-28T06:20:00+00:00,,,,Turkish Airlines,429,TK429,THY429,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:30:00+00:00,2025-10-28T01:30:00+00:00,,,DXB,OMDB,Dubai,2025-10-28T06:50:00+00:00,,,,Turkish Airlines,762,TK762,THY762,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:35:00+00:00,2025-10-28T01:35:00+00:00,,,TBS,UGTB,Novo Alexeyevka International,2025-10-28T04:55:00+00:00,,,,Turkish Airlines,376,TK376,THY376,2025-10-27 19:22:03
2025-10-28,scheduled,IST,LTFM,Istanbul Airport,2025-10-28T01:35:00+00:00,2025-10-28T01:35:00+00:00,,,BEY,OLBA,Beirut Rafic Hariri Airport,2025-10-28T02:30:00+00:00,,,,Turkish Airlines,828,TK828,THY828,2025-10-27 19:22:03
